보안등표찰명,소재지지번주소,경도,위도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
홍은2동217-1,서울특별시 서대문구 홍은동265-202,126.9311793,37.5866126,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동222,서울특별시 서대문구 홍은동265-208,126.930997,37.587485,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동218,서울특별시 서대문구 홍은동265-214,126.9310378,37.5870078,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동641,서울특별시 서대문구 홍은동265-229,126.930676,37.5869685,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동2027,서울특별시 서대문구 홍은동265-217,126.930848,37.5868169,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동227,서울특별시 서대문구 홍은동265-217,126.930848,37.5868169,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동230,서울특별시 서대문구 홍은동265-220,126.9306761,37.5877524,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동640,서울특별시 서대문구 홍은동265-224,126.9306356,37.5874186,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동225,서울특별시 서대문구 홍은동265-228,126.9306968,37.5870948,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동226,서울특별시 서대문구 홍은동265-229,126.930676,37.5869685,씨피주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동228,서울특별시 서대문구 홍은동265-230,126.9305726,37.5870757,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동229,서울특별시 서대문구 홍은동265-230,126.9305726,37.5870757,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동771,서울특별시 서대문구 홍은동265-231,126.930492,37.5879579,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동188,서울특별시 서대문구 홍은동265-243,126.932232,37.5858383,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동187,서울특별시 서대문구 홍은동265-243,126.932232,37.5858383,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동867,서울특별시 서대문구 홍은동265-245,126.9320953,37.5859001,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동224,서울특별시 서대문구 홍은동265-251,126.9307496,37.5873656,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동199,서울특별시 서대문구 홍은동265-261,126.9319126,37.5860066,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동215,서울특별시 서대문구 홍은동265-262,126.9311584,37.5864863,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동216,서울특별시 서대문구 홍은동265-262,126.9311584,37.5864863,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동197,서울특별시 서대문구 홍은동265-267,126.9321255,37.5869546,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동442,서울특별시 서대문구 홍은동265-271,126.931583,37.5868866,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동247,서울특별시 서대문구 홍은동265-281,126.9334423,37.5859213,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10199,서울특별시 서대문구 홍은동265-288,126.9340632,37.586053,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동234,서울특별시 서대문구 홍은동265-293,126.934082,37.5863235,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동807,서울특별시 서대문구 홍은동265-296,126.934461,37.5859485,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동203,서울특별시 서대문구 홍은동265-296,126.934461,37.5859485,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1069,서울특별시 서대문구 홍은동265-3,126.9347149,37.5871942,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동884,서울특별시 서대문구 홍은동265-300,126.9343463,37.5852537,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동729,서울특별시 서대문구 홍은동265-300,126.9343463,37.5852537,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동244-1,서울특별시 서대문구 홍은동265-300,126.9343463,37.5852537,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동9801,서울특별시 서대문구 홍은동265-371,126.9345409,37.5843093,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동253,서울특별시 서대문구 홍은동265-306,126.9341949,37.5847567,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동252,서울특별시 서대문구 홍은동265-308,126.9344025,37.5844883,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동258,서울특별시 서대문구 홍은동265-309,126.934234,37.5843967,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동809,서울특별시 서대문구 홍은동265-310,126.9342698,37.5842709,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동2050,서울특별시 서대문구 홍은동265-315,126.934831,37.5846093,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동926,서울특별시 서대문구 홍은동265-316,126.9347132,37.5841397,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동251,서울특별시 서대문구 홍은동265-316,126.9347132,37.5841397,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동256,서울특별시 서대문구 홍은동265-318,126.9344778,37.5839754,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동257,서울특별시 서대문구 홍은동265-319,126.9342077,37.5838558,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동924,서울특별시 서대문구 홍은동265-321,126.9351444,37.5832786,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동756,서울특별시 서대문구 홍은동265-323,126.9355095,37.5830837,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동756-1,서울특별시 서대문구 홍은동265-323,126.9355095,37.5830837,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동271,서울특별시 서대문구 홍은동265-324,126.9357753,37.5826986,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동7059,서울특별시 서대문구 홍은동265-325,126.9358964,37.582943,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동7059-1,서울특별시 서대문구 홍은동265-325,126.9358964,37.582943,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동7050,서울특별시 서대문구 홍은동265-327,126.935052,37.5841968,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동752,서울특별시 서대문구 홍은동265-327,126.935052,37.5841968,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동750,서울특별시 서대문구 홍은동265-327,126.935052,37.5841968,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동7053,서울특별시 서대문구 홍은동265-327,126.935052,37.5841968,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동753,서울특별시 서대문구 홍은동265-327,126.935052,37.5841968,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동760,서울특별시 서대문구 홍은동265-327,126.935052,37.5841968,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동248-1,서울특별시 서대문구 홍은동265-333,126.9344899,37.5855073,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동243,서울특별시 서대문구 홍은동265-336,126.9346085,37.5851299,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동249-1,서울특별시 서대문구 홍은동265-337,126.934645,37.58495,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동3049,서울특별시 서대문구 홍은동265-337,126.934645,37.58495,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동235,서울특별시 서대문구 홍은동265-340,126.9338734,37.586655,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동769-1,서울특별시 서대문구 홍은동265-341,126.932083,37.586756,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1-2,서울특별시 서대문구 홍은동265-342,126.9341978,37.5845495,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동259,서울특별시 서대문구 홍은동 산 11-141,126.9333334,37.585623,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1-1,서울특별시 서대문구 홍은동265-342,126.9341978,37.5845495,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동211-1,서울특별시 서대문구 홍은동265-343,126.9316575,37.5872206,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동239,서울특별시 서대문구 홍은동265-344,126.9344586,37.5861107,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동8921,서울특별시 서대문구 홍은동265-344,126.9344586,37.5861107,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동757,서울특별시 서대문구 홍은동265-348,126.9355583,37.5828318,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동757-1,서울특별시 서대문구 홍은동265-348,126.9355583,37.5828318,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동7054,서울특별시 서대문구 홍은동265-348,126.9355583,37.5828318,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동269,서울특별시 서대문구 홍은동265-350,126.9354962,37.5824258,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동262,서울특별시 서대문구 홍은동265-355,126.9346756,37.5835987,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동808,서울특별시 서대문구 홍은동265-356,126.9345734,37.5852107,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동260,서울특별시 서대문구 홍은동265-357,126.934621,37.5850489,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동266,서울특별시 서대문구 홍은동265-369,126.9321772,37.5872974,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동9945,서울특별시 서대문구 홍은동265-371,126.9345409,37.5843093,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동250,서울특별시 서대문구 홍은동265-371,126.9345409,37.5843093,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동755,서울특별시 서대문구 홍은동265-378,126.9355614,37.5834085,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동922,서울특별시 서대문구 홍은동265-378,126.9355614,37.5834085,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동754,서울특별시 서대문구 홍은동265-383,126.9352957,37.5837845,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동7054-1,서울특별시 서대문구 홍은동265-383,126.9352957,37.5837845,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동267,서울특별시 서대문구 홍은동265-384,126.9354579,37.5835247,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동758,서울특별시 서대문구 홍은동265-384,126.9354579,37.5835247,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동254,서울특별시 서대문구 홍은동265-304,126.9341313,37.5852427,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동255,서울특별시 서대문구 홍은동265-386,126.9340304,37.5851787,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동264,서울특별시 서대문구 홍은동265-390,126.9349103,37.5838171,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동2047,서울특별시 서대문구 홍은동265-394,126.9338054,37.5858705,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동970,서울특별시 서대문구 홍은동265-396,126.9341973,37.5869733,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동8170,서울특별시 서대문구 홍은동265-396,126.9341973,37.5869733,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동171,서울특별시 서대문구 홍은동265-396,126.9341973,37.5869733,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동9026,서울특별시 서대문구 홍은동265-404,126.9348054,37.5840234,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동263,서울특별시 서대문구 홍은동265-406,126.9353416,37.5837399,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동643,서울특별시 서대문구 홍은동265-185,126.9314449,37.5862456,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동730,서울특별시 서대문구 홍은동265-424,126.9344092,37.5856056,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동658-1,서울특별시 서대문구 홍은동265-424,126.9344092,37.5856056,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동241,서울특별시 서대문구 홍은동265-424,126.9344092,37.5856056,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동261,서울특별시 서대문구 홍은동265-426,126.9345373,37.5837687,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동2061,서울특별시 서대문구 홍은동265-426,126.9345373,37.5837687,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동265,서울특별시 서대문구 홍은동265-318,126.9344778,37.5839754,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동923,서울특별시 서대문구 홍은동265-446,126.9342702,37.5874155,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동231,서울특별시 서대문구 홍은동265-447,126.9303695,37.5878127,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동220,서울특별시 서대문구 홍은동265-459,126.9313798,37.5876326,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동201,서울특별시 서대문구 홍은동265-465,126.9316132,37.5863553,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동717,서울특별시 서대문구 홍은동265-471,126.9323177,37.5861814,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동238,서울특별시 서대문구 홍은동265-472,126.9345197,37.5857959,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동240,서울특별시 서대문구 홍은동265-472,126.9345197,37.5857959,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
