"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
01-20-15,1,서울특별시 도봉구 쌍문제1동 484-22,서울특별시 도봉구 쌍문제1동 484-22,127.016324,37.655327,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-18-15,1,서울특별시 도봉구 쌍문제1동 503-52,서울특별시 도봉구 쌍문제1동 503-52,127.013391,37.654471,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-11-15,1,서울특별시 도봉구 쌍문제1동 460-3,서울특별시 도봉구 쌍문제1동 460-3,127.024494,37.652834,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-12-15,1,서울특별시 도봉구 쌍문제1동 460-79,서울특별시 도봉구 쌍문제1동 460-79,127.02233,37.652755,2008-01-01,통신주,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-01-15,1,서울특별시 도봉구 쌍문제1동 348-10,서울특별시 도봉구 쌍문제1동 348-10,127.025971,37.648403,2016-09-27,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-17-15,1,서울특별시 도봉구 쌍문제1동 423-10,서울특별시 도봉구 쌍문제1동 423-10,127.013197,37.652081,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-03-15,1,서울특별시 도봉구 쌍문제1동 277-4,서울특별시 도봉구 쌍문제1동 277-4,127.025667,37.650916,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-24-15,1,서울특별시 도봉구 쌍문제1동 492-10,서울특별시 도봉구 쌍문제1동 492-10,127.015514,37.655776,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-04-15,1,서울특별시 도봉구 노해로41길 17,서울특별시 도봉구 쌍문제1동 357-6,127.026166,37.649441,2015-02-12,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-16-15,1,서울특별시 도봉구 쌍문제1동 421-6,서울특별시 도봉구 쌍문제1동 421-6,127.015175,37.649988,2008-01-01,통신주,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-14-15,1,서울특별시 도봉구 우이천로38마길 9,서울특별시 도봉구 쌍문제1동 460-94,127.022765,37.653428,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-36,2,서울특별시 도봉구 덕릉로60길120-3,서울특별시 도봉구 창제3동 481-4,127.042269,37.635041,2014-05-14,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-36,1,서울특별시 도봉구 창제3동 461-14,서울특별시 도봉구 창제3동 461-14,127.041868,37.638213,2007-11-22,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-36,1,서울특별시 도봉구 덕릉로60마길 5,서울특별시 도봉구 창제3동 539-1,127.040355,37.637714,2013-12-26,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-37,1,서울특별시 도봉구 덕릉로60길 130,서울특별시 도봉구 창제3동 482-1,127.042473,37.634762,2013-12-16,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-37,1,서울특별시 도봉구 창제3동 560-32,서울특별시 도봉구 창제3동 560-32,127.039575,37.637698,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-37,1,서울특별시 도봉구 창제3동 460-14,서울특별시 도봉구 창제3동 460-14,127.042068,37.637845,2007-02-27,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-38,1,서울특별시 도봉구 덕릉로60길136,서울특별시 도봉구 창제3동 487-6,127.042609,37.634554,2013-12-16,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-38,1,서울특별시 도봉구 창제3동 560-4,서울특별시 도봉구 창제3동 560-4,127.040403,37.637887,2007-09-08,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-38,1,서울특별시 도봉구 덕릉로60카길 39,서울특별시 도봉구 창제3동 460-19,127.042339,37.637537,2006-03-31,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-17-38,1,서울특별시 도봉구 우이천로2길,서울특별시 도봉구 창제3동 504-33,127.042325,37.63223,2013-12-13,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-17-39,1,서울특별시 도봉구 우이천로4라길 34,서울특별시 도봉구 창제3동 504-30,127.042143,37.632554,2013-12-13,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-39,1,서울특별시 도봉구 창제3동 555-12,서울특별시 도봉구 창제3동 555-12,127.03922,37.638283,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-39,1,서울특별시 도봉구 덕릉로60카길 42,서울특별시 도봉구 창제3동 460-22,127.042395,37.63733,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-39,1,서울특별시 도봉구 우이천로4길55,서울특별시 도봉구 창제3동 487-37,127.042405,37.634455,2013-12-16,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-17-40,1,서울특별시 도봉구 우이천로4라길 30,서울특별시 도봉구 창제3동 504-29,127.041826,37.63269,2007-10-26,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-40,1,서울특별시 도봉구 덕릉로60길102,서울특별시 도봉구 창제3동 471-12,127.041613,37.635879,2013-12-16,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-40,1,서울특별시 도봉구 창제3동 560-39,서울특별시 도봉구 창제3동 560-39,127.039387,37.637732,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-40,1,서울특별시 도봉구 창제3동 460-1,서울특별시 도봉구 창제3동 460-1,127.041913,37.638081,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-41,1,서울특별시 도봉구 덕릉로60다길25,서울특별시 도봉구 창제3동 560-37,127.0395,37.637865,2012-10-12,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-41,1,서울특별시 도봉구 창제3동 467-9,서울특별시 도봉구 창제3동 467-9,127.041262,37.636426,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-41,1,서울특별시 도봉구 창제3동 482-46,서울특별시 도봉구 창제3동 482-46,127.041239,37.634647,2010-04-16,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-17-41,1,서울특별시 도봉구 우이천로4길 20,서울특별시 도봉구 창제3동 505-8,127.040818,37.633519,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-42,1,서울특별시 도봉구 창제3동 458-6,서울특별시 도봉구 창제3동 458-6,127.041246,37.637652,2016-11-22,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-17-42,1,서울특별시 도봉구 우이천로4라길26,서울특별시 도봉구 창제3동 504-26,127.041917,37.632906,2013-12-13,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-42,1,서울특별시 도봉구 덕릉로60가길17-4,서울특별시 도봉구 창제3동 569-113,127.039685,37.638901,2012-10-12,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-42,1,서울특별시 도봉구 창제3동 475-13,서울특별시 도봉구 창제3동 475-13,127.042095,37.635325,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-43,1,서울특별시 도봉구 창제3동 475-8,서울특별시 도봉구 창제3동 475-8,127.041808,37.635482,2008-03-04,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-43,1,서울특별시 도봉구 덕릉로60길36,서울특별시 도봉구 창제3동 562-3,127.04021,37.638633,2013-06-24,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-09-43,1,서울특별시 도봉구 창제3동 458-6,서울특별시 도봉구 창제3동 458-6,127.041146,37.637519,2016-11-22,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-44,1,서울특별시 도봉구 우이천로8길 54,서울특별시 도봉구 창제3동 471-18,127.041375,37.635789,2008-03-05,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-05-44,1,서울특별시 도봉구 덕릉로58길20-5,서울특별시 도봉구 창제3동 562-19,127.039292,37.63816,2014-07-22,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-45,1,서울특별시 도봉구 덕릉로60길118,서울특별시 도봉구 창제3동 475-14,127.042163,37.635216,2012-07-19,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-17-46,1,서울특별시 도봉구 우이천로4라길10,서울특별시 도봉구 창제3동 503-5,127.041442,37.633654,2013-12-13,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
11-15-46,1,서울특별시 도봉구 우이천4길53-16,서울특별시 도봉구 창제3동 482-2,127.042331,37.634701,2012-06-19,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-19-20,1,서울특별시 도봉구 창제5동 748-13,서울특별시 도봉구 창제5동 748-13,127.042987,37.660223,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-20-20,1,서울특별시 도봉구 창제5동 749-1,서울특별시 도봉구 창제5동 749-1,127.042694,37.661007,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-02-20,1,서울특별시 도봉구 창제5동 700-96,서울특별시 도봉구 창제5동 700-96,127.037879,37.652522,2006-07-20,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-07-20,1,서울특별시 도봉구 창제5동 258-11,서울특별시 도봉구 창제5동 258-11,127.045029,37.65381,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-18-20,1,서울특별시 도봉구 창제5동 731-25,서울특별시 도봉구 창제5동 731-25,127.0407,37.657541,2007-07-07,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-19-21,1,서울특별시 도봉구 창제5동 748-10,서울특별시 도봉구 창제5동 748-10,127.043055,37.660413,2006-07-29,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-18-21,1,서울특별시 도봉구 창제5동 731-114,서울특별시 도봉구 창제5동 731-114,127.040879,37.657439,2007-07-08,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-20-21,1,서울특별시 도봉구 창제5동 746-76,서울특별시 도봉구 창제5동 746-76,127.044163,37.66107,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-02-21,1,서울특별시 도봉구 창제5동 700-72,서울특별시 도봉구 창제5동 700-72,127.037648,37.651725,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-07-21,1,서울특별시 도봉구 창제5동 258-16,서울특별시 도봉구 창제5동 258-16,127.044479,37.653763,2007-07-21,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-02-22,1,서울특별시 도봉구 노해로61길 12,서울특별시 도봉구 창제5동 700-132,127.038052,37.651958,2017-02-08,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-20-22,1,서울특별시 도봉구 창제5동 746-23,서울특별시 도봉구 창제5동 746-23,127.042747,37.661128,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-19-22,1,서울특별시 도봉구 도봉로136다길 26,서울특별시 도봉구 창제5동 748-8,127.04276,37.660422,2006-07-29,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-07-22,1,서울특별시 도봉구 창제5동 262-23,서울특별시 도봉구 창제5동 262-23,127.044357,37.654039,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-18-22,1,서울특별시 도봉구 창제5동 731-116,서울특별시 도봉구 창제5동 731-116,127.041137,37.657401,2007-07-09,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-19-23,1,서울특별시 도봉구 도봉로136다길 25,서울특별시 도봉구 창제5동 749-9,127.042669,37.660512,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-07-23,1,서울특별시 도봉구 창제5동 291-20,서울특별시 도봉구 창제5동 291-20,127.042529,37.65491,2008-01-01,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-18-23,1,서울특별시 도봉구 도봉로134길16-5,서울특별시 도봉구 창제5동 731-121,127.04116,37.656989,2014-01-27,독립주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-17-23,1,서울특별시 도봉구 창제5동 288-41,서울특별시 도봉구 창제5동 288-41,127.043111,37.655138,2006-10-04,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-07-24,1,서울특별시 도봉구 창제5동 258-11,서울특별시 도봉구 창제5동 258-11,127.044918,37.653695,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-17-24,1,서울특별시 도봉구 창제5동 288-40,서울특별시 도봉구 창제5동 288-40,127.043481,37.655057,2006-10-15,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-19-24,1,서울특별시 도봉구 창제5동 749-8,서울특별시 도봉구 창제5동 749-8,127.042426,37.660551,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-07-25,1,서울특별시 도봉구 창제5동 262-11,서울특별시 도봉구 창제5동 262-11,127.044321,37.654301,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-19-25,1,서울특별시 도봉구 창제5동 749,서울특별시 도봉구 창제5동 749,127.043092,37.660947,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-17-25,1,서울특별시 도봉구 창제5동 269-6,서울특별시 도봉구 창제5동 269-6,127.043466,37.655237,2006-10-15,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-16-25,1,서울특별시 도봉구 해등로16나길 22-8,서울특별시 도봉구 창제5동 273-1,127.044023,37.656035,2007-09-12,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-19-26,1,서울특별시 도봉구 창제5동 749-1,서울특별시 도봉구 창제5동 749-1,127.043474,37.660969,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-07-26,1,서울특별시 도봉구 창제5동 262-18,서울특별시 도봉구 창제5동 262-18,127.045096,37.654036,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-07-27,1,서울특별시 도봉구 창제5동 263-33,서울특별시 도봉구 창제5동 263-33,127.045026,37.654285,2006-10-28,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-19-27,1,서울특별시 도봉구 창제5동 224-14,서울특별시 도봉구 창제5동 224-14,127.043848,37.660985,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-16-27,1,서울특별시 도봉구 창제5동 272-1,서울특별시 도봉구 창제5동 272-1,127.045965,37.655371,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-07-28,1,서울특별시 도봉구 노해로63나길34,서울특별시 도봉구 창제5동 291-50,127.043185,37.654255,2012-11-09,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-16-28,1,서울특별시 도봉구 창제5동 247-1,서울특별시 도봉구 창제5동 247-1,127.046173,37.655524,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
13-19-28,1,서울특별시 도봉구 창제5동 746-75,서울특별시 도봉구 창제5동 746-75,127.044107,37.660992,2006-10-04,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-21-32,2,서울특별시 도봉구 방학제2동 산25,서울특별시 도봉구 방학제2동 산25,127.030646,37.671259,2008-01-01,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-22-33,2,서울특별시 도봉구 방학제2동 608-44,서울특별시 도봉구 방학제2동 608-44,127.027758,37.66911,2008-01-01,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-27-33,1,서울특별시 도봉구 방학제2동 304-48,서울특별시 도봉구 방학제2동 304-48,127.030988,37.663347,2007-09-11,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-21-33,1,서울특별시 도봉구 방학제2동 398-30,서울특별시 도봉구 방학제2동 398-30,127.031227,37.669473,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-22-34,1,서울특별시 도봉구 시루봉로15마길 12,서울특별시 도봉구 방학제2동 611-12,127.031638,37.668364,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-09-34,1,서울특별시 도봉구 시루봉로19길 7,서울특별시 도봉구 방학제2동 602-35,127.03485,37.66868,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-22-35,1,서울특별시 도봉구 방학제2동 414-3,서울특별시 도봉구 방학제2동 414-3,127.027562,37.669131,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-21-35,1,서울특별시 도봉구 시루봉로15자길 7,서울특별시 도봉구 방학제2동 737,127.030896,37.669586,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-09-35,1,서울특별시 도봉구 방학제2동 155-1,서울특별시 도봉구 방학제2동 155-1,127.036761,37.670262,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
06-22-36,1,서울특별시 도봉구 시루봉로15바길 42,서울특별시 도봉구 방학제2동 348,127.029469,37.668598,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
